Frequency,RinV
554,0.0185243
554,0.018097
554,0.0186464
554,0.0177308
554,0.0181276
554,0.0180055
554,0.0181886
554,0.0184022
554,0.0187074
554,0.018097
554,0.0187074
554,0.0177919
554,0.0187074
554,0.0180055
554,0.0191041
554,0.0182496
554,0.0187074
554,0.0182801
554,0.0186158
554,0.0183107
554,0.0191041
554,0.0181276
554,0.0191041
554,0.01886
554,0.0184633
554,0.0180055
554,0.0184938
554,0.0184938
554,0.0183717
554,0.0189821
554,0.0179445
554,0.0187074
554,0.0187379
554,0.0191652
554,0.0182191
554,0.0187074
554,0.0186158
554,0.0184938
554,0.0182801
554,0.0186158
554,0.0183412
554,0.018921
554,0.018036
554,0.0193483
554,0.0184022
554,0.0191652
554,0.0181886
554,0.0186769
554,0.0184327
554,0.0188295
554,0.0182801
554,0.0191652
554,0.0185243
554,0.0191957
554,0.0188295
554,0.018036
554,0.0188905
554,0.0185548
554,0.0194398
554,0.0181581
554,0.0193483
558,0.0187074
558,0.0148926
558,0.0145875
558,0.0149842
558,0.0141602
558,0.0149537
558,0.0143738
558,0.014679
558,0.0148621
558,0.014618
558,0.0148316
558,0.014618
558,0.0152283
558,0.0150757
558,0.0147706
558,0.0149232
558,0.0143128
558,0.0151978
558,0.014679
558,0.0151978
558,0.0139771
558,0.0149232
558,0.0144654
558,0.0148011
558,0.0140381
558,0.0150757
558,0.0148316
558,0.0147706
558,0.0148926
558,0.0144959
558,0.014618
558,0.0147095
558,0.0148926
558,0.0151978
558,0.0150147
558,0.0147706
558,0.0153199
558,0.0150452
558,0.0150757
558,0.0145569
558,0.0151063
558,0.0145875
558,0.0151978
558,0.0144654
558,0.01474
558,0.014679
558,0.0147706
558,0.0152283
558,0.0144044
558,0.0150147
558,0.0142213
558,0.0147095
558,0.0140992
558,0.014679
558,0.0141907
558,0.0144654
558,0.0148316
558,0.0141602
558,0.0145875
558,0.0143738
558,0.0140687
558,0.0131226
558,0.0143128
558,0.0137025
558,0.0143128
558,0.0134888
558,0.0141602
558,0.0136414
558,0.0141602
558,0.013733
558,0.0141907
558,0.0144654
558,0.0138245
558,0.0145264
558,0.0144044
558,0.0145875
558,0.0140076
558,0.0147706
558,0.0144654
558,0.0144654
558,0.0140381
558,0.0151063
558,0.0141602
558,0.014618
558,0.0141602
558,0.0146485
558,0.01474
558,0.0145569
558,0.0148011
558,0.0139771
558,0.0144654
558,0.0146485
558,0.014679
558,0.0144959
558,0.0149537
558,0.0143128
558,0.0152588
558,0.0145569
558,0.0151368
558,0.0143128
