Frequency,RinV
580,0.0185243
580,0.0157777
580,0.0176698
580,0.0151978
580,0.0139771
580,0.00970465
580,0.00885016
580,0.00881964
580,0.00851446
580,0.019806
580,0.025818
580,0.0223695
580,0.029297
580,0.0238954
580,0.0297242
580,0.0331118
580,0.0325015
580,0.0329592
580,0.0319521
580,0.0336306
580,0.0333254
580,0.0350344
580,0.026764
580,0.0208741
580,0.0260621
580,0.0211488
580,0.0172731
580,0.0197755
580,0.0174867
580,0.0194398
580,0.0166322
580,0.0165712
580,0.0161744
580,0.0160524
580,0.00939947
580,0.0126038
580,0.00897223
580,0.0104066
580,0.0170594
580,0.0112916
580,0.0198365
580,0.013733
580,0.0227357
580,0.0163575
580,0.0246278
580,0.0191652
580,0.0274965
580,0.032593
580,0.0286561
580,0.0246278
580,0.0310975
580,0.0331423
580,0.0321658
580,0.0328066
580,0.0337222
580,0.0338137
580,0.0311586
580,0.0348208
580,0.0327151
580,0.0353396
580,0.032593
580,0.0325015
580,0.0347598
580,0.0348818
580,0.0340884
580,0.0319216
580,0.0338748
580,0.034302
580,0.031708
580,0.0312502
580,0.0320132
580,0.0348208
580,0.0332339
580,0.0318301
580,0.0334475
580,0.0325625
580,0.031708
580,0.033478
580,0.0344241
580,0.0349734
580,0.0348818
580,0.0347903
580,0.0343935
580,0.0348208
580,0.0356448
580,0.0319827
580,0.0303651
580,0.0324709
580,0.0279542
580,0.0259706
580,0.0274354
580,0.0242311
580,0.020569
580,0.0218812
580,0.0191041
580,0.0214845
580,0.0170289
580,0.0104371
590,0.0340884
590,0.0306703
590,0.0329897
590,0.0140076
590,0.0105591
590,0.0102845
590,0.00460818
590,0.00549319
590,0.0128785
590,0.00765994
590,0.0164186
590,0.0101014
590,0.0194703
590,0.0261537
590,0.0324404
590,0.028473
590,0.0238954
590,0.0194398
590,0.025879
590,0.0216371
590,0.0265504
590,0.0237123
590,0.0289308
590,0.0254213
590,0.0303041
590,0.0263063
590,0.0306398
590,0.0291139
590,0.0245668
590,0.0294801
590,0.0256959
590,0.0222474
590,0.0280153
590,0.0309144
590,0.0287172
590,0.02417
590,0.0300905
590,0.0274049
590,0.034363
590,0.0321658
590,0.0139161
590,0.0160524
590,0.0197145
590,0.0154725
590,0.0135804
590,0.0103455
590,0.00311281
590,0.00588992
590,0.0074158
590,0.0131226
590,0.00695804
590,0.00296022
590,0.00900275
590,0.00524905
590,0.0126038
590,0.00588992
590,0.0159303
590,0.00918585
590,0.0296632
590,0.0299989
590,0.0297853
590,0.0314944
590,0.031006
590,0.0293885
590,0.0127259
590,0.00546268
590,0.00271608
590,0.0242616
590,0.0197755
590,0.00350954
590,0.0287477
590,0.0346072
590,0.0346377
590,0.0299684
590,0.0124512
590,0.0058594
590,0.0130311
590,0.019684
590,0.0282594
590,0.0361636
590,0.0344241
590,0.0348513
590,0.0307618
590,0.0335391
590,0.0329897
590,0.0339053
590,0.0353701
590,0.032593
590,0.0339053
590,0.0319216
590,0.0272523
590,0.00335695
590,0.00872809
590,0.00372316
590,0.0116578
590,0.00631717
590,0.0154725
590,0.0237123
590,0.0189821
590,0.0254213
600,0.0208131
600,0.0237733
600,0.0204469
600,0.0141297
600,0.0177308
600,0.0136414
600,0.0167238
600,0.0126649
600,0.00357057
600,0.00122071
600,0.00238039
600,0.000915531
600,0.0226747
600,0.0287782
600,0.0238954
600,0.0295106
600,0.0264283
600,0.0311891
600,0.0281068
600,0.0286866
600,0.031006
600,0.0354922
600,0.0289918
600,0.00180054
600,0.00793463
600,0.00207521
600,0.00442508
600,0.00335695
600,0.00115968
600,0.00161744
600,0.00427249
600,0.00912482
600,0.00546268
600,0.0127869
600,0.0210878
600,0.0159913
600,0.0235597
600,0.0191346
600,0.0256349
600,0.031006
600,0.0273439
600,0.0310975
600,0.023224
600,0.0196534
600,0.0144959
600,0.0178529
600,0.0126649
600,0.015503
600,0.0191957
600,0.0140992
600,0.0109559
600,0.00628665
600,0.00424197
600,0.00500491
600,0.00302126
600,0.00131226
600,0.0109864
600,0.00317384
600,0.0121155
600,0.0211488
600,0.0141297
600,0.0244142
600,0.0176393
600,0.025757
600,0.0306398
600,0.0325625
600,0.0299684
600,0.0313418
600,0.0271302
600,0.0318301
600,0.032654
600,0.02063
600,0.0257264
600,0.0274965
600,0.0233155
600,0.0266725
600,0.029236
600,0.0259095
600,0.0272828
600,0.0234071
600,0.0185853
600,0.0146485
600,0.0177003
600,0.0127869
600,0.0158082
600,0.0122986
600,0.0143433
600,0.0111085
600,0.0321047
600,0.0325625
600,0.0347598
600,0.0337527
600,0.0329592
600,0.0358889
600,0.0323184
600,0.0345767
600,0.0336611
600,0.0326846
600,0.035126
600,0.00546268
610,0.0350039
610,0.0342104
610,0.0357363
610,0.0337527
610,0.0352786
610,0.033356
610,0.0348513
610,0.0364382
610,0.0332339
610,0.0298158
610,0.033417
610,0.0290223
610,0.0330203
610,0.0276185
610,0.0232545
610,0.027527
610,0.0217286
610,0.0172731
610,0.0206605
610,0.0159608
610,0.0344241
610,0.0365603
610,0.0340884
610,0.0350344
610,0.0361636
610,0.0333865
610,0.0227052
610,0.019745
610,0.0143738
610,0.0170594
610,0.0123597
610,0.0157472
610,0.0112916
610,0.0141297
610,0.00878912
610,0.0126954
610,0.00625613
610,0.00323488
610,0.00650027
610,0.011963
610,0.00833136
610,0.0158998
610,0.0101624
610,0.0184938
610,0.024109
610,0.0211793
610,0.0158082
610,0.0225526
610,0.0277711
610,0.0247499
610,0.0299989
610,0.0321352
610,0.0300294
610,0.0347598
610,0.0305787
610,0.0346987
610,0.0365603
610,0.0348208
610,0.0375979
610,0.0338137
610,0.00457767
610,0.00317384
610,0.00347902
610,0.00439456
610,0.00289918
610,0.00601199
610,0.00259401
610,0.0046387
610,0.00390628
610,0.00906378
610,0.0170594
610,0.0233461
610,0.0290223
610,0.0253297
610,0.0298768
610,0.0271608
610,0.0307008
610,0.0297242
610,0.0309755
610,0.0345767
610,0.0371401
610,0.036011
610,0.0369265
610,0.0353701
610,0.0350039
610,0.0333254
610,0.0348208
610,0.0233766
610,0.0276796
610,0.0229799
610,0.0179139
610,0.0219423
610,0.016327
610,0.0115967
610,0.0148316
610,0.00933844
610,0.00381471
610,0.00677493
610,0.00320436
610,0.00527957
620,0.034302
620,0.0276185
620,0.0304872
620,0.0296327
620,0.0260621
620,0.029236
620,0.028412
620,0.024048
620,0.0289308
620,0.0254823
620,0.0295106
620,0.0273134
620,0.030243
620,0.0333865
620,0.0310365
620,0.0295717
620,0.0331728
620,0.035126
620,0.0335391
620,0.0354006
620,0.0347598
620,0.029358
620,0.0263063
620,0.0285035
620,0.0314944
620,0.0139771
620,0.00845343
620,0.00906378
620,0.00994879
620,0.00967413
620,0.00952154
620,0.0109559
620,0.00906378
620,0.0115357
620,0.00643924
620,0.00918585
620,0.0058594
620,0.00466922
620,0.0131837
620,0.00634769
620,0.0154114
620,0.021515
620,0.0177003
620,0.0242616
620,0.0284425
620,0.0321047
620,0.0128785
620,0.0153199
620,0.0185243
620,0.0138245
620,0.01709
620,0.0203859
620,0.0148926
620,0.0182191
620,0.0139466
620,0.00976568
620,0.0127564
620,0.00802618
620,0.0116883
620,0.0140076
620,0.010254
620,0.00659183
620,0.00836188
620,0.0120545
620,0.00735477
620,0.0110169
620,0.00738528
620,0.00946051
620,0.00772098
620,0.00942999
620,0.00708011
620,0.00491336
620,0.00924689
620,0.0170594
620,0.0102234
620,0.0185853
620,0.0136414
620,0.0263368
620,0.0247194
620,0.0281678
620,0.0316775
620,0.0322878
620,0.0318911
620,0.0336916
620,0.0314028
620,0.0332339
620,0.0323794
620,0.0318301
620,0.0335696
620,0.0314028
620,0.0297853
620,0.0262147
620,0.0274354
620,0.0317996
620,0.02063
620,0.0296937
620,0.0311586
620,0.0314944
620,0.0332644
620,0.0320437
630,0.0213319
630,0.0118714
630,0.0109864
630,0.0121766
630,0.0145264
630,0.016205
630,0.0263673
630,0.0278322
630,0.0314333
630,0.0273439
630,0.0307313
630,0.0322878
630,0.030243
630,0.0323794
630,0.0322878
630,0.0220948
630,0.00402835
630,0.0132142
630,0.00717166
630,0.00164796
630,0.00833136
630,0.0185548
630,0.0252382
630,0.0288392
630,0.0273439
630,0.0292054
630,0.034241
630,0.0327151
630,0.0332644
630,0.0222169
630,0.0119324
630,0.0104981
630,0.0134888
630,0.0158082
630,0.0122071
630,0.0114747
630,0.0332644
630,0.0322268
630,0.0335391
630,0.0316775
630,0.00714114
630,0.0145875
630,0.0283815
630,0.0183717
630,0.0119324
630,0.00628665
630,0.0149537
630,0.0085755
630,0.00177003
630,0.00677493
630,0.00564578
630,0.00448611
630,0.00643924
630,0.00186158
630,0.0228273
630,0.026642
630,0.0230104
630,0.0285646
630,0.0250245
630,0.0202028
630,0.0265199
630,0.0226136
630,0.0278932
630,0.0299684
630,0.0290529
630,0.0313113
630,0.0326235
630,0.0314944
630,0.0323489
630,0.0331728
630,0.0338748
630,0.0329592
630,0.0345767
630,0.031647
630,0.0329897
630,0.0346377
630,0.0332034
630,0.0310975
630,0.033356
630,0.0344851
630,0.0319827
630,0.033356
630,0.0309144
630,0.0317996
630,0.0348818
630,0.0315859
630,0.0280763
630,0.0323794
630,0.0273744
630,0.0306398
630,0.0270082
630,0.0224916
630,0.0266725
630,0.0223085
630,0.0244447
630,0.0212404
630,0.0175477
630,0.0207826
630,0.0166322
630,0.0191957
640,0.0185243
640,0.0124817
640,0.0092774
640,0.0137025
640,0.0105591
640,0.0160218
640,0.0117798
640,0.0184938
640,0.0123292
640,0.0205079
640,0.015503
640,0.0227052
640,0.0166017
640,0.0294191
640,0.0278322
640,0.0245057
640,0.0280763
640,0.0312808
640,0.0292665
640,0.0278016
640,0.0304567
640,0.0296327
640,0.0312196
640,0.0287782
640,0.0328066
640,0.0297242
640,0.0276185
640,0.0305787
640,0.0345461
640,0.0311586
640,0.0221559
640,0.0199281
640,0.0232545
640,0.0245668
640,0.0280153
640,0.0244752
640,0.0272828
640,0.0231935
640,0.0200197
640,0.0236512
640,0.0180055
640,0.0164796
640,0.0154114
640,0.0117493
640,0.0183107
640,0.0127259
640,0.0199586
640,0.0144044
640,0.0213929
640,0.0160524
640,0.0235292
640,0.0187989
640,0.0250551
640,0.0293275
640,0.0320742
640,0.031006
640,0.0158387
640,0.0177613
640,0.0157777
640,0.0174867
640,0.0149232
640,0.0166627
640,0.0164796
640,0.016327
640,0.0164796
640,0.0169069
640,0.0138856
640,0.0117493
640,0.0132142
640,0.00939947
640,0.0117798
640,0.0189515
640,0.0238343
640,0.0207216
640,0.0244752
640,0.0296937
640,0.0269471
640,0.030243
640,0.0285951
640,0.0300599
640,0.0345156
640,0.0347292
640,0.0341189
640,0.0322878
640,0.0335085
640,0.0329287
640,0.0341799
640,0.0328982
640,0.0346987
640,0.0323489
640,0.0286866
640,0.0329897
640,0.0285951
640,0.0318301
640,0.0282899
640,0.0239564
640,0.0211183
640,0.0182496
640,0.0161439
640,0.0164796
650,0.031128
650,0.0234376
650,0.0191652
650,0.0246278
650,0.0211488
650,0.0252687
650,0.0231324
650,0.0271302
650,0.0240785
650,0.0211793
650,0.0259401
650,0.0226747
650,0.026703
650,0.0239564
650,0.0271608
650,0.0298158
650,0.0289613
650,0.0255738
650,0.0338137
650,0.026703
650,0.030182
650,0.0201112
650,0.0161439
650,0.0137025
650,0.017151
650,0.0148621
650,0.0191041
650,0.0157777
650,0.0208436
650,0.0254823
650,0.0294191
650,0.0308534
650,0.0291444
650,0.0321963
650,0.0296022
650,0.0328372
650,0.0307313
650,0.029358
650,0.0307618
650,0.0200807
650,0.0182191
650,0.0187379
650,0.0169374
650,0.018036
650,0.0210267
650,0.0173341
650,0.0160218
650,0.0166932
650,0.016205
650,0.0146485
650,0.0173646
650,0.0139771
650,0.0166932
650,0.016205
650,0.0151063
650,0.0146485
650,0.0139161
650,0.0135193
650,0.0152283
650,0.0210572
650,0.0166932
650,0.0220643
650,0.0259095
650,0.0237123
650,0.0282289
650,0.0247194
650,0.0223085
650,0.0251771
650,0.0291139
650,0.027588
650,0.0291749
650,0.0282289
650,0.0255738
650,0.0294191
650,0.0297853
650,0.0281984
650,0.0318301
650,0.0295717
650,0.0309449
650,0.0296632
650,0.0311586
650,0.0313723
650,0.0312196
650,0.0321047
650,0.0320742
650,0.0318606
650,0.0308229
650,0.0291749
650,0.0260316
650,0.0285646
650,0.0252382
650,0.021576
650,0.0239259
650,0.0263368
650,0.0220643
650,0.0254518
650,0.0261232
650,0.0299684
650,0.0299379
650,0.021515
660,0.0125123
660,0.0123292
660,0.0139771
660,0.0165101
660,0.0123902
660,0.0182191
660,0.0226136
660,0.0181581
660,0.0231935
660,0.021515
660,0.0181886
660,0.014679
660,0.0190126
660,0.0230714
660,0.0216676
660,0.0273439
660,0.0259706
660,0.0273439
660,0.0267946
660,0.0290529
660,0.0263978
660,0.0286256
660,0.0282594
660,0.0277101
660,0.0285951
660,0.0270387
660,0.0267335
660,0.0287782
660,0.025818
660,0.0264589
660,0.0251771
660,0.0261232
660,0.0230104
660,0.0247499
660,0.0221864
660,0.0242616
660,0.0221864
660,0.0185243
660,0.0152588
660,0.0184327
660,0.0158387
660,0.0223085
660,0.0207216
660,0.0238038
660,0.0268556
660,0.0269777
660,0.0269777
660,0.0260316
660,0.0242311
660,0.0227968
660,0.0192262
660,0.023224
660,0.0260926
660,0.02417
660,0.0232545
660,0.0198671
660,0.0233155
660,0.0253602
660,0.0260926
660,0.0281068
660,0.0278932
660,0.0272828
660,0.0252076
660,0.0268861
660,0.0169069
660,0.0134583
660,0.0122071
660,0.0133362
660,0.0122986
660,0.0118714
660,0.0119019
660,0.0115052
660,0.0156862
660,0.0124512
660,0.0142823
660,0.0125733
660,0.0123597
660,0.011139
660,0.0118104
660,0.0125428
660,0.0140381
660,0.0125123
660,0.0107117
660,0.0113526
660,0.0122376
660,0.0110779
660,0.0115052
660,0.0135804
660,0.0111085
660,0.00976568
660,0.0109864
660,0.00949103
660,0.00735477
660,0.00955206
660,0.00814825
660,0.011261
660,0.0176088
660,0.0236207
660,0.0193177
660,0.0237733
670,0.0133973
670,0.015503
670,0.0173646
670,0.0199281
670,0.0167238
670,0.0173951
670,0.0217592
670,0.0172426
670,0.0188295
670,0.0209962
670,0.0184633
670,0.0166932
670,0.0140076
670,0.016266
670,0.0176393
670,0.0149537
670,0.016205
670,0.0173646
670,0.0151673
670,0.0135193
670,0.0122986
670,0.0119935
670,0.011139
670,0.0121461
670,0.00942999
670,0.00918585
670,0.00939947
670,0.00817877
670,0.0067139
670,0.00588992
670,0.00753787
670,0.00588992
670,0.0105591
670,0.00744632
670,0.0138245
670,0.00833136
670,0.0159303
670,0.0217592
670,0.0238954
670,0.0233155
670,0.0246278
670,0.0237428
670,0.0244142
670,0.0231324
670,0.0235902
670,0.0231019
670,0.024048
670,0.0238649
670,0.0233766
670,0.0237428
670,0.0232545
670,0.0241395
670,0.0194703
670,0.0212404
670,0.0189515
670,0.016266
670,0.0168153
670,0.0151368
670,0.0143433
670,0.0147706
670,0.0139466
670,0.0143128
670,0.012909
670,0.0126954
670,0.0170594
670,0.00732425
670,0.00814825
